"org_id","org_code","org_name","org_type","parent_org_id","org_level","org_index","create_date","update_date","path_code","org_desc"
6989,"6989",海南项目交付团队,"0",6255,4,6989,2025-06-30 09:55:30.657,,-1.400.706.7469.6255.6989,
6994,"6994",海南研发团队,"0",6255,4,6994,2025-06-30 09:55:30.657,,-1.400.706.7469.6255.6994,
6995,"6995",重庆研发团队,"0",6252,4,6995,2025-06-30 09:55:30.657,,-1.400.706.7469.6252.6995,
7003,"7003",OSS测试团队,"0",3848,4,7003,2025-06-30 09:55:30.657,,-1.400.401.5997.3848.7003,
7004,"7004",OSS研发第三团队,"0",3848,4,7004,2025-06-30 09:55:30.657,,-1.400.401.5997.3848.7004,
7005,"7005",OSS经营规划团队,"0",3848,4,7005,2025-06-30 09:55:30.657,,-1.400.401.5997.3848.7005,
7006,"7006",OSS研发第二团队,"0",3848,4,7006,2025-06-30 09:55:30.657,,-1.400.401.5997.3848.7006,
7007,"7007",OSS研发第一团队,"0",3848,4,7007,2025-06-30 09:55:30.657,,-1.400.401.5997.3848.7007,
7057,"7057",广东交付实施团队,"0",6253,4,7057,2025-06-30 09:55:30.657,,-1.400.706.7469.6253.7057,
7058,"7058",苏皖项目交付团队,"0",7671,4,7058,2025-06-30 09:55:30.657,,-1.400.706.7469.7671.7058,
7064,"7064",河南项目交付团队,"0",6251,4,7064,2025-06-30 09:55:30.657,,-1.400.706.7469.6251.7064,
7065,"7065",广东项目管理团队,"0",6253,4,7065,2025-06-30 09:55:30.657,,-1.400.706.7469.6253.7065,
7085,"7085",国际售前团队,"0",4917,4,7085,2025-06-30 09:55:30.657,,-1.400.2737.2744.4917.7085,
3185,"3185",<待撤销>云智能经营中台_HRBP,"0",2847,3,3185,2025-06-30 09:55:30.657,2026-02-12 16:57:54.259,-1.400.2858.2847.3185,
6914,"6914",在线研发团队,"0",6909,4,6914,2025-06-30 09:55:30.657,2026-03-02 16:22:24.662,-1.400.401.4712.6909.6914,
7107,"7107",专有云TA团队,"0",4985,4,7107,2025-06-30 09:55:30.657,,-1.400.706.4947.4985.7107,
7059,"7059",西南项目交付团队,"0",6252,4,7059,2025-06-30 09:55:30.657,2026-02-13 09:12:55.339,-1.400.706.7469.6252.7059,
7145,"7145",产品研发一部,"0",6081,4,7145,2025-06-30 09:55:30.657,,-1.400.402.7075.6081.7145,
7206,"7206",售前团队,"0",7557,4,7206,2025-06-30 09:55:30.657,,-1.400.706.6244.7557.7206,
7211,"7211",中东BU,"0",6007,4,7211,2025-06-30 09:55:30.657,,-1.400.401.5998.6007.7211,
7212,"7212",北非BU,"0",6007,4,7212,2025-06-30 09:55:30.657,,-1.400.401.5998.6007.7212,
7252,"7252",华泰项目交付团队_HRBP,"0",6000,4,7252,2025-06-30 09:55:30.657,,-1.400.2858.3094.6000.7252,
7129,"7129",第一经营支撑团队,"0",7126,4,7129,2025-06-30 09:55:30.657,2026-02-14 11:28:38.342,-1.400.402.2617.7126.7129,
7128,"7128",第二经营支撑团队,"0",7126,4,7128,2025-06-30 09:55:30.657,2026-02-14 11:28:38.349,-1.400.402.2617.7126.7128,
7278,"7278",营销研发团队,"0",7271,4,7278,2025-06-30 09:55:30.657,,-1.400.706.4948.7271.7278,
7284,"7284",数据研发团队,"0",7271,4,7284,2025-06-30 09:55:30.657,,-1.400.706.4948.7271.7284,
7285,"7285",前端研发团队,"0",7271,4,7285,2025-06-30 09:55:30.657,,-1.400.706.4948.7271.7285,
7286,"7286",综合研发团队,"0",7271,4,7286,2025-06-30 09:55:30.657,,-1.400.706.4948.7271.7286,
7920,"7920",福建项目交付团队,"1",7679,4,0,2026-02-12 16:57:33.839,2026-02-27 17:00:27.534,-1.400.706.7469.7679.7920,
7288,"7288",产品规划团队,"0",7271,4,7288,2025-06-30 09:55:30.657,,-1.400.706.4948.7271.7288,
7103,"7103",云服务专家团队,"0",4987,4,7103,2025-06-30 09:55:30.657,2025-09-04 09:18:03.688,-1.400.706.4947.4987.7103,
6860,"6860",L1统一监控团队,"0",6015,4,6860,2025-06-30 09:55:30.657,2025-12-08 15:59:25.559,-1.400.401.3151.6015.6860,
6861,"6861",L2运维MacPherson团队,"0",6015,4,6861,2025-06-30 09:55:30.657,2025-12-08 15:59:25.701,-1.400.401.3151.6015.6861,
7282,"7282",重庆业务办,"0",7272,4,7282,2025-06-30 09:55:30.657,2026-01-07 10:22:12.519,-1.400.706.4948.7272.7282,
7275,"7275",江苏业务办,"0",7272,4,7275,2025-06-30 09:55:30.657,2026-01-07 10:22:12.660,-1.400.706.4948.7272.7275,
7276,"7276",广东业务办,"0",7268,4,7276,2025-06-30 09:55:30.657,2026-01-07 10:22:12.763,-1.400.706.4948.7268.7276,
7273,"7273",陕西业务办,"0",7269,4,7273,2025-06-30 09:55:30.657,2026-01-07 10:27:12.547,-1.400.706.4948.7269.7273,
7283,"7283",浙江业务办,"0",7269,4,7283,2025-06-30 09:55:30.657,2026-01-07 10:27:12.552,-1.400.706.4948.7269.7283,
7279,"7279",新疆业务办,"0",7269,4,7279,2025-06-30 09:55:30.657,2026-01-07 10:27:12.699,-1.400.706.4948.7269.7279,
6921,"6921",云计算市场方案团队,"0",6911,4,6921,2025-06-30 09:55:30.657,2026-01-10 01:13:40.249,-1.400.401.4712.6911.6921,
7097,"7097",数渠DXP研发团队,"0",3874,4,7097,2025-06-30 09:55:30.657,2026-01-10 01:13:40.349,-1.400.401.5997.3874.7097,
6918,"6918",云网方案团队,"0",6910,4,6918,2025-06-30 09:55:30.657,2026-01-10 01:13:40.677,-1.400.401.4712.6910.6918,
6916,"6916",云网专家团队,"0",6910,4,6916,2025-06-30 09:55:30.657,2026-01-10 01:13:40.733,-1.400.401.4712.6910.6916,
6917,"6917",云网交付团队,"0",6910,4,6917,2025-06-30 09:55:30.657,2026-01-10 01:13:40.908,-1.400.401.4712.6910.6917,
7291,"7291",研发支撑团队,"0",7290,4,7291,2025-06-30 09:55:30.657,,-1.400.706.7470.7290.7291,
7295,"7295",业务支撑团队,"0",7290,4,7295,2025-06-30 09:55:30.657,,-1.400.706.7470.7290.7295,
7298,"7298",在线市场专家团队,"0",6911,4,7298,2025-06-30 09:55:30.657,,-1.400.401.4712.6911.7298,
7305,"7305",云AI经营部_HRBP,"0",2683,4,7305,2025-06-30 09:55:30.657,,-1.400.2858.2821.2683.7305,
7307,"7307",业务交付一部,"0",7302,4,7307,2025-06-30 09:55:30.657,,-1.400.402.2617.7302.7307,
7424,"7424",第五交付团队,"0",7419,4,246,2025-06-30 09:55:30.657,2026-02-26 11:50:14.848,-1.400.706.7311.7419.7424,
7348,"7348",<待撤销>综合运维子团队,"0",4875,4,7348,2025-06-30 09:55:30.657,2026-02-13 01:12:55.702,-1.400.706.3171.4875.7348,
7336,"7336",云产品方案部_HRBP,"0",5078,4,7336,2025-06-30 09:55:30.657,,-1.400.2858.2847.5078.7336,
7337,"7337",平台架构团队,"0",7313,4,7337,2025-06-30 09:55:30.657,,-1.400.401.5997.7313.7337,
7919,"7919",BA团队,"1",7681,4,0,2026-02-12 16:57:33.814,2026-02-13 01:13:05.717,-1.400.706.7469.7681.7919,
7347,"7347",浙江综合交付团队,"0",6254,4,7347,2025-06-30 09:55:30.657,,-1.400.706.7469.6254.7347,
7328,"7328",平台方案和赋能团队,"0",7313,4,7328,2025-06-30 09:55:30.657,2025-11-28 17:03:16.954,-1.400.401.5997.7313.7328,
7449,"7449",国际经营部_HRBP,"0",2757,4,7449,2025-06-30 09:55:30.657,2026-01-05 13:31:07.184,-1.400.2858.2751.2757.7449,
7450,"7450",云智能经营部_HRBP,"0",2757,4,7450,2025-06-30 09:55:30.657,2026-01-05 13:31:07.191,-1.400.2858.2751.2757.7450,
7438,"7438",国内经营部_HRBP,"0",2757,4,7438,2025-06-30 09:55:30.657,2026-01-05 13:31:07.192,-1.400.2858.2751.2757.7438,
7355,"7355",平台技术部_HRBP,"0",6001,4,7355,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.7355,
7356,"7356",南网人力业务团队_HRBP,"0",7323,4,7356,2025-06-30 09:55:30.657,,-1.400.2858.2847.7323.7356,
7357,"7357",云产品研发部_HRBP,"0",5078,4,7357,2025-06-30 09:55:30.657,,-1.400.2858.2847.5078.7357,
7353,"7353",安全方案与交付团队,"0",7322,4,7353,2025-06-30 09:55:30.657,2026-01-31 01:14:59.096,-1.400.752.4854.7322.7353,
7921,"7921",湖南项目交付团队,"1",7679,4,0,2026-02-12 16:57:34.050,2026-02-27 16:55:16.218,-1.400.706.7469.7679.7921,
7362,"7362",云创新部_HRBP,"0",5078,4,7362,2025-06-30 09:55:30.657,,-1.400.2858.2847.5078.7362,
7425,"7425",钉钉业务团队,"0",6254,4,7425,2025-06-30 09:55:30.657,,-1.400.706.7469.6254.7425,
7431,"7431",AI平台研发部_HRBP,"0",2757,4,7431,2025-06-30 09:55:30.657,,-1.400.2858.2751.2757.7431,
7432,"7432",云智能售前及交付团队,"0",4918,4,7432,2025-06-30 09:55:30.657,,-1.400.2737.2744.4918.7432,
7433,"7433",云智能数据架构团队,"0",4918,4,7433,2025-06-30 09:55:30.657,,-1.400.2737.2744.4918.7433,
7434,"7434",云智能AI研发及交付团队,"0",4918,4,7434,2025-06-30 09:55:30.657,,-1.400.2737.2744.4918.7434,
7435,"7435",云智能数据开发二团队,"0",4918,4,7435,2025-06-30 09:55:30.657,,-1.400.2737.2744.4918.7435,
7436,"7436",国内产品团队,"0",4915,4,7436,2025-06-30 09:55:30.657,,-1.400.2737.2744.4915.7436,
7437,"7437",国内应用一团队,"0",4915,4,7437,2025-06-30 09:55:30.657,,-1.400.2737.2744.4915.7437,
7439,"7439",AI平台开发一团队,"0",6395,4,7439,2025-06-30 09:55:30.657,,-1.400.2737.2744.6395.7439,
7440,"7440",云智能数据规划团队,"0",4918,4,7440,2025-06-30 09:55:30.657,,-1.400.2737.2744.4918.7440,
7441,"7441",国内应用二团队,"0",4915,4,7441,2025-06-30 09:55:30.657,,-1.400.2737.2744.4915.7441,
7442,"7442",云智能数据开发一团队,"0",4918,4,7442,2025-06-30 09:55:30.657,,-1.400.2737.2744.4918.7442,
7443,"7443",数据工厂研发团队,"0",2869,4,7443,2025-06-30 09:55:30.657,,-1.400.2737.2744.2869.7443,
7306,"7306",市场运营团队,"0",7302,4,7306,2025-06-30 09:55:30.657,2026-02-05 13:58:13.241,-1.400.402.2617.7302.7306,
7445,"7445",AI平台开发二团队,"0",6395,4,7445,2025-06-30 09:55:30.657,,-1.400.2737.2744.6395.7445,
7446,"7446",AI平台开发三团队,"0",6395,4,7446,2025-06-30 09:55:30.657,,-1.400.2737.2744.6395.7446,
7423,"7423",第一交付团队,"0",7419,4,244,2025-06-30 09:55:30.657,2026-02-26 11:49:53.145,-1.400.706.7311.7419.7423,
7451,"7451",数智咨询团队_HRBP,"0",2757,4,7451,2025-06-30 09:55:30.657,,-1.400.2858.2751.2757.7451,
7452,"7452",数据平台研发部_HRBP,"0",2757,4,7452,2025-06-30 09:55:30.657,,-1.400.2858.2751.2757.7452,
7453,"7453",AI算法及应用研发部_HRBP,"0",2757,4,7453,2025-06-30 09:55:30.657,,-1.400.2858.2751.2757.7453,
7454,"7454",国际数据开发二团队,"0",4917,4,7454,2025-06-30 09:55:30.657,,-1.400.2737.2744.4917.7454,
7448,"7448",AI应用开发三团队,"0",6394,4,7448,2025-06-30 09:55:30.657,2025-08-22 17:45:51.018,-1.400.2737.2744.6394.7448,
7427,"7427",第三交付团队,"0",7419,4,243,2025-06-30 09:55:30.657,2026-02-26 11:50:12.757,-1.400.706.7311.7419.7427,
7363,"7363",平台研发第二团队,"0",7313,4,7363,2025-06-30 09:55:30.657,2025-08-21 12:05:10.139,-1.400.401.5997.7313.7363,
7329,"7329",平台研发第三团队,"0",7313,4,7329,2025-06-30 09:55:30.657,2025-08-21 12:05:10.141,-1.400.401.5997.7313.7329,
7338,"7338",平台研发第一团队,"0",7313,4,7338,2025-06-30 09:55:30.657,2025-08-21 12:05:10.142,-1.400.401.5997.7313.7338,
7703,"7703",云安全团队,"0",7567,4,7703,2025-06-30 09:55:30.657,,-1.400.706.7555.7567.7703,
7477,"7477",云技术架构团队,"0",5008,4,7477,2025-06-30 09:55:30.657,,-1.400.706.7556.5008.7477,
7479,"7479",混合云项目交付二团队,"0",5007,4,7479,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7479,
7480,"7480",公共云一团队,"0",5007,4,7480,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7480,
7481,"7481",混合云项目交付五团队,"0",5007,4,7481,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7481,
7482,"7482",混合云项目交付三团队,"0",5007,4,7482,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7482,
7483,"7483",公共云二团队,"0",5007,4,7483,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7483,
7484,"7484",混合云项目交付一团队,"0",5007,4,7484,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7484,
7485,"7485",混合云项目交付四团队,"0",5007,4,7485,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7485,
7517,"7517",运维第二团队,"0",5999,4,7517,2025-06-30 09:55:30.657,,-1.400.401.3151.5999.7517,
7518,"7518",运维第一团队,"0",5999,4,7518,2025-06-30 09:55:30.657,,-1.400.401.3151.5999.7518,
6981,"6981",<待撤销>营销管理办公室,"0",7468,3,6981,2025-06-30 09:55:30.657,2026-02-12 16:57:53.765,-1.400.706.7468.6981,
7532,"7532",在线交付团队,"0",7531,4,7532,2025-06-30 09:55:30.657,,-1.400.401.4712.7531.7532,
7534,"7534",在线测试团队,"0",6909,4,7534,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.7534,
7548,"7548",<待撤销>第三经营团队,"0",7420,4,7548,2025-06-30 09:55:30.657,2026-02-26 10:52:52.633,-1.400.706.7311.7420.7548,
7528,"7528",第二交付团队,"0",7419,4,242,2025-06-30 09:55:30.657,2026-02-26 11:50:12.748,-1.400.706.7311.7419.7528,
7543,"7543",第四交付团队,"0",7419,4,245,2025-06-30 09:55:30.657,2026-02-26 11:50:14.801,-1.400.706.7311.7419.7543,
7533,"7533",在线方案团队,"0",7531,4,7533,2025-06-30 09:55:30.657,2026-03-02 16:22:24.662,-1.400.401.4712.7531.7533,
7574,"7574",混合云专家CRE团队,"0",7562,4,7574,2025-06-30 09:55:30.657,,-1.400.706.7555.7562.7574,
7575,"7575",西南区CRE团队,"0",7562,4,7575,2025-06-30 09:55:30.657,,-1.400.706.7555.7562.7575,
6535,"6535",印度交付团队,"0",6533,4,6535,2025-06-30 09:55:30.657,2025-10-20 15:21:24.480,-1.400.401.5998.6533.6535,
7577,"7577",华南区CRE一团队,"0",7562,4,7577,2025-06-30 09:55:30.657,,-1.400.706.7555.7562.7577,
7579,"7579",大模型技术架构团队,"0",7566,4,7579,2025-06-30 09:55:30.657,,-1.400.706.7556.7566.7579,
7580,"7580",大模型集成部署团队,"0",7566,4,7580,2025-06-30 09:55:30.657,,-1.400.706.7556.7566.7580,
7581,"7581",苏皖鲁CRE团队,"0",7562,4,7581,2025-06-30 09:55:30.657,,-1.400.706.7555.7562.7581,
7582,"7582",西北区CRE团队,"0",7562,4,7582,2025-06-30 09:55:30.657,,-1.400.706.7555.7562.7582,
7583,"7583",浙江区CRE团队,"0",7562,4,7583,2025-06-30 09:55:30.657,,-1.400.706.7555.7562.7583,
7584,"7584",上海区CRE团队,"0",7562,4,7584,2025-06-30 09:55:30.657,,-1.400.706.7555.7562.7584,
7586,"7586",大模型咨询规划团队,"0",7566,4,7586,2025-06-30 09:55:30.657,,-1.400.706.7556.7566.7586,
7588,"7588",云拓展一团队,"0",7571,4,7588,2025-06-30 09:55:30.657,,-1.400.706.7555.7571.7588,
7589,"7589",大模型数据算法团队,"0",7566,4,7589,2025-06-30 09:55:30.657,,-1.400.706.7556.7566.7589,
6051,"6051",交付一部大项目第二团队,"0",6010,4,6051,2025-06-30 09:55:30.657,2026-03-03 15:13:07.586,-1.400.401.5998.6010.6051,
7591,"7591",专家服务交付团队,"0",7573,4,7591,2025-06-30 09:55:30.657,,-1.400.706.7555.7573.7591,
7592,"7592",云拓展二团队,"0",7571,4,7592,2025-06-30 09:55:30.657,,-1.400.706.7555.7571.7592,
7593,"7593",北方大区CRE一团队,"0",7562,4,7593,2025-06-30 09:55:30.657,,-1.400.706.7555.7562.7593,
7595,"7595",智能创新团队,"0",6621,4,7595,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.7595,
7596,"7596",在线营销特战队_HRBP,"0",6000,4,7596,2025-06-30 09:55:30.657,,-1.400.2858.3094.6000.7596,
7645,"7645",政企TM团队,"0",7644,4,7645,2025-06-30 09:55:30.657,,-1.400.706.7555.7644.7645,
7646,"7646",BA团队,"0",7644,4,7646,2025-06-30 09:55:30.657,,-1.400.706.7555.7644.7646,
7647,"7647",政企架构团队,"0",5008,4,7647,2025-06-30 09:55:30.657,,-1.400.706.7556.5008.7647,
7648,"7648",公共云TM团队,"0",7644,4,7648,2025-06-30 09:55:30.657,,-1.400.706.7555.7644.7648,
7685,"7685",西安研发中心,"0",6258,4,7685,2025-06-30 09:55:30.657,,-1.400.706.7470.6258.7685,
7686,"7686",上海研发团队,"0",7672,4,7686,2025-06-30 09:55:30.657,,-1.400.706.7469.7672.7686,
7687,"7687",浙江数据开发团队,"0",6254,4,7687,2025-06-30 09:55:30.657,,-1.400.706.7469.6254.7687,
7688,"7688",浙江应用开发团队,"0",6254,4,7688,2025-06-30 09:55:30.657,,-1.400.706.7469.6254.7688,
7689,"7689",浙江公共安全业务团队,"0",6254,4,7689,2025-06-30 09:55:30.657,,-1.400.706.7469.6254.7689,
7690,"7690",深圳业务中心,"0",6253,4,7690,2025-06-30 09:55:30.657,,-1.400.706.7469.6253.7690,
7691,"7691",港澳业务中心,"0",6253,4,7691,2025-06-30 09:55:30.657,,-1.400.706.7469.6253.7691,
7578,"7578",华南区CRE二团队,"0",7562,4,7578,2025-06-30 09:55:30.657,2025-06-30 20:37:55.248,-1.400.706.7555.7562.7578,
7587,"7587",云拓展三团队,"0",7571,4,7587,2025-06-30 09:55:30.657,2025-08-14 13:40:29.663,-1.400.706.7555.7571.7587,
7585,"7585",政务云服务团队,"0",7570,4,7585,2025-06-30 09:55:30.657,2026-01-07 10:22:12.515,-1.400.706.7555.7570.7585,
6862,"6862",L2运维Berjaya团队,"0",6015,4,6862,2025-06-30 09:55:30.657,2025-12-08 15:59:25.554,-1.400.401.3151.6015.6862,
7643,"7643",深圳业务办,"0",7268,4,7643,2025-06-30 09:55:30.657,2026-01-07 10:22:12.861,-1.400.706.4948.7268.7643,
4400,"4400",Typhoon,"0",4399,5,4400,2025-06-30 09:55:30.657,,-1.400.401.4712.4715.4399.4400,
7692,"7692",津冀项目交付团队,"0",6251,4,7692,2025-06-30 09:55:30.657,,-1.400.706.7469.6251.7692,
7693,"7693",浙江项目管理团队,"0",6254,4,7693,2025-06-30 09:55:30.657,,-1.400.706.7469.6254.7693,
7695,"7695",华东区TAM运维团队,"0",7569,4,7695,2025-06-30 09:55:30.657,,-1.400.706.7555.7569.7695,
7696,"7696",上海及华东KA组TAM运维团队,"0",7569,4,7696,2025-06-30 09:55:30.657,,-1.400.706.7555.7569.7696,
7697,"7697",杭州及综合TAM运维团队,"0",7569,4,7697,2025-06-30 09:55:30.657,,-1.400.706.7555.7569.7697,
7698,"7698",中南区TAM运维团队,"0",7569,4,7698,2025-06-30 09:55:30.657,,-1.400.706.7555.7569.7698,
7699,"7699",技术专家服务团队,"0",7569,4,7699,2025-06-30 09:55:30.657,,-1.400.706.7555.7569.7699,
7700,"7700",公共云交付团队,"0",7569,4,7700,2025-06-30 09:55:30.657,,-1.400.706.7555.7569.7700,
7701,"7701",区域运维团队,"0",7560,4,7701,2025-06-30 09:55:30.657,,-1.400.706.4947.7560.7701,
7702,"7702",北区保险KA组TAM运维团队,"0",7569,4,7702,2025-06-30 09:55:30.657,,-1.400.706.7555.7569.7702,
7704,"7704",行业云运维团队,"0",7567,4,7704,2025-06-30 09:55:30.657,,-1.400.706.7555.7567.7704,
7706,"7706",VE服务团队,"0",7317,4,7706,2025-06-30 09:55:30.657,,-1.400.706.4947.7317.7706,
7707,"7707",VE运营团队,"0",7317,4,7707,2025-06-30 09:55:30.657,,-1.400.706.4947.7317.7707,
7708,"7708",北区银行TAM运维团队,"0",7569,4,7708,2025-06-30 09:55:30.657,,-1.400.706.7555.7569.7708,
7776,"7776",交付一部_HRBP,"0",7755,4,7776,2025-06-30 09:55:30.657,2026-02-09 10:46:04.035,-1.400.2858.2821.7755.7776,
7710,"7710",国际数据开发一团队,"0",4917,4,7710,2025-06-30 09:55:30.657,,-1.400.2737.2744.4917.7710,
7756,"7756",电信集团BG交付团队,"0",7750,4,7756,2025-06-30 09:55:30.657,,-1.400.402.7747.7750.7756,
7757,"7757",移动集团BG交付团队,"0",7750,4,7757,2025-06-30 09:55:30.657,,-1.400.402.7747.7750.7757,
7758,"7758",成都办事处交付团队,"0",7753,4,7758,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7758,
6015,"6015",Eastern Hemisphere NOC,"0",3151,3,6015,2025-06-30 09:55:30.657,2025-10-20 15:21:24.271,-1.400.401.3151.6015,
7760,"7760",乌鲁木齐办事处交付团队,"0",7753,4,7760,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7760,
7764,"7764",武汉办事处交付团队,"0",7754,4,7764,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7764,
7878,"7878",Whale BI研发团队,"1",2869,4,0,2025-10-21 10:26:46.617,2025-12-25 13:58:35.649,-1.400.2737.2744.2869.7878,
7770,"7770",济南办事处交付团队,"0",7751,4,7770,2025-06-30 09:55:30.657,,-1.400.402.7747.7751.7770,
7777,"7777",交付二部_HRBP,"0",7755,4,7777,2025-06-30 09:55:30.657,2026-02-09 10:46:24.050,-1.400.2858.2821.7755.7777,
7779,"7779",交付四部_HRBP,"0",7755,4,7779,2025-06-30 09:55:30.657,2026-02-09 10:46:44.672,-1.400.2858.2821.7755.7779,
2696,"2696",<待撤销>运营管理部_HRBP,"0",2821,3,2696,2025-06-30 09:55:30.657,2026-02-12 16:57:54.290,-1.400.2858.2821.2696,
7713,"7713",联通集团BG市场团队,"0",6077,4,7713,2025-06-30 09:55:30.657,2026-02-14 10:23:38.212,-1.400.402.7072.6077.7713,
7712,"7712",移动集团BG市场团队,"0",6075,4,7712,2025-06-30 09:55:30.657,2026-02-14 10:23:38.218,-1.400.402.7072.6075.7712,
7778,"7778",交付三部_HRBP,"0",7755,4,7778,2025-06-30 09:55:30.657,,-1.400.2858.2821.7755.7778,
7780,"7780",联通集团BG交付团队,"0",7750,4,7780,2025-06-30 09:55:30.657,,-1.400.402.7747.7750.7780,
7785,"7785",沈阳办事处交付团队,"0",7751,4,7785,2025-06-30 09:55:30.657,,-1.400.402.7747.7751.7785,
7879,"7879",Eastern Hemisphere方案团队,"1",6015,4,0,2025-10-21 16:52:07.396,2025-12-08 15:59:25.524,-1.400.401.3151.6015.7879,
7789,"7789",西安办事处交付团队,"0",7753,4,7789,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7789,
7787,"7787",南宁办事处交付团队,"0",7754,4,7787,2025-06-30 09:55:30.657,2025-07-12 01:11:18.660,-1.400.402.7747.7754.7787,
7736,"7736",项目管理团队,"0",3888,4,7736,2025-06-30 09:55:30.657,2025-08-12 14:14:23.875,-1.400.401.3151.3888.7736,
7737,"7737",PD专家团队,"0",3888,4,7737,2025-06-30 09:55:30.657,2025-08-12 14:14:23.876,-1.400.401.3151.3888.7737,
7763,"7763",南京办事处交付团队,"0",7754,4,7763,2025-06-30 09:55:30.657,2026-02-06 01:13:55.237,-1.400.402.7747.7754.7763,
7769,"7769",呼和浩特办事处交付团队,"0",7751,4,7769,2025-06-30 09:55:30.657,2026-02-06 01:13:55.256,-1.400.402.7747.7751.7769,
7767,"7767",北京办事处交付团队,"0",7751,4,7767,2025-06-30 09:55:30.657,2026-02-06 01:13:55.377,-1.400.402.7747.7751.7767,
7762,"7762",广州办事处交付团队,"0",7754,4,7762,2025-06-30 09:55:30.657,2026-02-05 14:03:13.117,-1.400.402.7747.7754.7762,
7781,"7781",海口办事处交付团队,"0",7754,4,7781,2025-06-30 09:55:30.657,2026-02-05 14:03:13.257,-1.400.402.7747.7754.7781,
7718,"7718",电信集团BG市场团队,"0",6076,4,7718,2025-06-30 09:55:30.657,2026-02-06 01:13:35.437,-1.400.402.7072.6076.7718,
1974,"1974",贵阳经营单元,"0",7775,5,1974,2025-06-30 09:55:30.657,2026-02-06 01:14:14.463,-1.400.402.7747.7748.7775.1974,
7821,"7821",AI应用质量效能团队,"0",7819,4,7821,2025-06-30 09:55:30.657,2025-09-10 17:50:48.822,-1.400.2737.2744.7819.7821,
2145,"2145",河北B域&数据经营单元,"0",7771,5,2145,2025-06-30 09:55:30.657,2026-02-06 01:14:14.464,-1.400.402.7747.7751.7771.2145,
1997,"1997",山西综合经营单元,"0",7784,5,1997,2025-06-30 09:55:30.657,2026-02-06 01:14:14.602,-1.400.402.7747.7751.7784.1997,
2618,"2618",陕西移动经营单元,"0",7789,5,2618,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7789.2618,
2619,"2619",陕西电信经营单元,"0",7789,5,2619,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7789.2619,
2001,"2001",河南联通&移动经营单元,"0",7784,5,2001,2025-06-30 09:55:30.657,2026-02-06 01:14:14.666,-1.400.402.7747.7751.7784.2001,
3763,"3763",BSS产品研发一部_HRBP,"0",3760,5,3763,2025-06-30 09:55:30.657,,-1.400.2858.2821.7076.3760.3763,
3764,"3764",BSS产品研发二部_HRBP,"0",3760,5,3764,2025-06-30 09:55:30.657,,-1.400.2858.2821.7076.3760.3764,
3765,"3765",BSS产品研发三部_HRBP,"0",3760,5,3765,2025-06-30 09:55:30.657,,-1.400.2858.2821.7076.3760.3765,
3766,"3766",BSS产品研发四部_HRBP,"0",3760,5,3766,2025-06-30 09:55:30.657,,-1.400.2858.2821.7076.3760.3766,
3770,"3770",OSS产品研发一部_HRBP,"0",3767,5,3770,2025-06-30 09:55:30.657,,-1.400.2858.2821.7076.3767.3770,
3771,"3771",资源产品研发一部_HRBP,"0",5417,5,3771,2025-06-30 09:55:30.657,,-1.400.2858.2821.7076.5417.3771,
3772,"3772",资源产品研发二部_HRBP,"0",5417,5,3772,2025-06-30 09:55:30.657,,-1.400.2858.2821.7076.5417.3772,
3776,"3776",OSS经营规划团队_HRBP,"0",3773,5,3776,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.3773.3776,
3800,"3800",CRM研发第一团队,"0",3799,5,3800,2025-06-30 09:55:30.657,,-1.400.402.7075.3792.3799.3800,
3801,"3801",CRM研发第二团队,"0",3799,5,3801,2025-06-30 09:55:30.657,,-1.400.402.7075.3792.3799.3801,
3803,"3803",CRM研发第四团队,"0",3799,5,3803,2025-06-30 09:55:30.657,,-1.400.402.7075.3792.3799.3803,
3806,"3806",CRM研发第六团队,"0",3805,5,3806,2025-06-30 09:55:30.657,,-1.400.402.7075.3792.3805.3806,
3812,"3812",计费研发第二团队,"0",3810,5,3812,2025-06-30 09:55:30.657,,-1.400.402.7075.3792.3810.3812,
3813,"3813",计费研发第三团队,"0",3810,5,3813,2025-06-30 09:55:30.657,,-1.400.402.7075.3792.3810.3813,
3818,"3818",计费研发第六团队,"0",3815,5,3818,2025-06-30 09:55:30.657,,-1.400.402.7075.3792.3815.3818,
3946,"3946",持续集成团队,"0",3879,5,3946,2025-06-30 09:55:30.657,,-1.400.401.5997.3878.3879.3946,
