"id","user_id","org_id","position_id","user_type"
6800,37428,7827,1944,ORD_USER
10688930,36967,7099,1751,ORD_USER
10754056,517,5526,2003,ORG_MAN
6781,37341,7276,1768,BUSINESS_MAN
10754060,32392,5526,1751,ORD_USER
10754062,22453,5526,1171,ORD_USER
10688932,42807,6940,1751,ORD_USER
6809,37486,7695,1702,ORD_USER
10737955,25946,7434,1753,ORD_USER
10737957,27243,7430,1740,ORD_USER
10737971,22909,7351,2033,ORG_MAN
6843,37632,6871,1893,BUSINESS_MAN
10688934,42801,7098,1751,ORD_USER
6816,37505,6994,1171,ORD_USER
10737973,14791,2897,1200,ORD_USER
10241742,42302,7875,1203,ORD_USER
10737975,22872,7440,1200,ORD_USER
10737977,23277,2896,1467,ORD_USER
6821,37518,7517,1943,ORD_USER
10754068,38710,6194,1171,ORD_USER
6823,37522,6276,1546,ORD_USER
10241748,43503,7875,1203,ORD_USER
10754070,34948,5527,1171,ORD_USER
10241754,43470,7876,1751,ORD_USER
6827,37540,7696,1702,ORD_USER
6828,37551,5279,1500,ORD_USER
6829,37553,7575,1702,ORD_USER
6830,37565,7702,1702,ORD_USER
6831,37576,7517,1943,ORD_USER
10769418,38331,6278,1500,ORD_USER
10738043,27931,7442,1751,ORD_USER
6834,37591,6548,1942,ORD_USER
10241762,38153,7875,1751,ORD_USER
6837,37602,7286,1751,ORD_USER
10241768,28522,7874,1203,ORD_USER
10738071,29092,7085,1611,ORD_USER
6840,37627,6872,1932,ORD_USER
6841,37630,6236,1794,ORD_USER
10738073,29230,7437,1751,ORD_USER
10769420,43682,7924,1547,ORD_USER
6845,37645,3363,1313,ORD_USER
10769422,4967,7925,1200,ORD_USER
10769424,16384,7686,1758,ORG_MAN
6849,37661,7708,1702,ORD_USER
6850,37663,5279,1500,ORD_USER
10738075,28892,7653,1753,ORD_USER
6853,37674,6984,1152,ORD_USER
10738079,29180,7443,1467,ORD_USER
6855,37684,7739,1471,ORD_USER
10769564,27847,7686,1203,ORD_USER
6857,37688,7025,1203,ORD_USER
10241774,35511,7874,1751,ORD_USER
6861,37694,7728,1203,ORD_USER
10754024,26920,5527,1751,ORD_USER
6863,37715,7519,1203,ORD_USER
6864,37718,7708,1702,ORD_USER
10693633,8775,6690,1751,ORD_USER
6866,37732,6324,1702,ORD_USER
6867,37735,7714,1467,ORD_USER
6868,37742,7698,1702,ORD_USER
10693635,39810,6681,1751,ORD_USER
10754026,42740,5526,1473,ORD_USER
10754028,8276,5527,1473,ORD_USER
10754030,4791,6194,2002,ORD_USER
10166896,34670,7503,1500,ORD_USER
10762091,33588,7165,1751,ORD_USER
10762097,26228,6155,1751,ORD_USER
10685654,22544,4985,2049,ORD_USER
10685656,22544,7852,2049,ORG_MAN
10693655,29388,6928,1751,ORD_USER
6879,37788,7275,1471,ORD_USER
10693675,39787,7520,1467,ORD_USER
6881,37790,7509,1500,ORD_USER
6882,37792,7696,1702,ORD_USER
6883,37793,7347,1203,ORD_USER
6884,37794,6324,1751,ORD_USER
6885,37796,7593,1702,ORD_USER
6886,37800,6550,1943,ORD_USER
6887,37801,6480,1473,ORD_USER
10762125,37526,7908,1751,ORD_USER
10769428,41530,7924,1758,ORG_MAN
10762129,308,7909,1500,ORD_USER
10762131,39229,7908,1171,ORD_USER
6892,37811,7025,1203,ORD_USER
10762133,45951,7908,1313,ORD_USER
10762135,45958,7908,1313,ORD_USER
10769430,41319,6278,1171,ORD_USER
6896,37823,7526,1943,ORD_USER
6897,37825,7746,1471,ORD_USER
10176823,21530,7005,1750,ORD_USER
10762137,42224,7912,1764,ORD_USER
6900,37834,6236,2067,ORD_USER
10762139,36938,7908,1633,ORD_USER
10762141,17348,7908,1751,ORD_USER
6903,37843,7740,2056,ORD_USER
6904,37844,7714,1203,ORD_USER
10762143,37081,7153,1751,ORD_USER
6906,37850,5521,1500,ORD_USER
10693767,13377,6727,1751,ORD_USER
10762145,44075,7831,1756,ORD_USER
6909,37860,7575,1702,ORD_USER
10622187,46963,7704,1633,ORD_USER
10769432,46866,7924,1467,ORD_USER
6912,37870,6553,1943,ORD_USER
6914,37880,6480,1751,ORD_USER
10762149,25651,3800,1467,ORD_USER
6916,37890,7518,1942,ORD_USER
10762157,33163,7154,1751,ORD_USER
6918,37894,6550,1471,ORD_USER
6919,37895,5522,1633,ORD_USER
10769464,1320,7694,1768,ORG_MAN
10769466,1320,7839,1768,ORG_MAN
10769468,41741,5759,1789,ORD_USER
10739416,35824,7437,2078,ORG_MAN
10769470,24836,7923,1751,ORD_USER
10128926,46180,7636,1313,ORD_USER
10739417,35824,7437,2078,ORD_USER
10693817,44706,7299,1942,ORD_USER
10622189,46966,6869,1943,ORD_USER
10622219,40440,7592,1702,ORD_USER
6937,37933,7525,1943,ORD_USER
6938,37934,6548,1943,ORD_USER
6939,37935,7525,1943,ORD_USER
6940,37936,6537,2055,ORD_USER
10739723,8124,7737,1471,ORD_USER
10739725,554,2744,1394,ORD_USER
10693823,17753,6386,1471,ORD_USER
10693825,45591,7300,1471,ORD_USER
10241758,33913,7874,1203,ORD_USER
6947,37945,6064,1842,ORD_USER
6948,37946,6871,1943,ORD_USER
10693827,31042,7299,1500,ORD_USER
6951,37958,6480,1751,ORD_USER
10686291,11578,2911,1439,ORD_USER
10739727,554,7844,1394,ORG_MAN
10739729,554,7819,1394,ORG_MAN
6956,37986,7527,1943,ORD_USER
10686293,11578,4718,1439,ORG_MAN
10686295,11578,6037,1439,ORG_MAN
6961,37996,7722,1751,ORD_USER
6962,37997,7278,1751,ORD_USER
10241764,42274,7875,1751,ORD_USER
10241770,44081,7876,1203,ORD_USER
10241776,29775,7874,1751,ORD_USER
10241782,30735,7874,1467,ORD_USER
10241796,42334,7875,1467,ORD_USER
10739739,5,400,1145,ORD_USER
6967,38019,5260,1703,ORD_USER
10769206,566,1082,1309,ORG_MAN
6969,38029,7025,1203,ORD_USER
10769208,20437,6918,1479,ORD_USER
10754074,16861,2001,1751,ORD_USER
10693639,20395,6683,1751,ORD_USER
10769438,26216,5758,1789,ORD_USER
10754082,17942,2002,1500,ORD_USER
10769440,32812,5759,1789,ORD_USER
10686297,209,6621,1584,ORD_USER
10739741,5,1656,1145,ORG_MAN
10754086,27182,2001,1633,ORD_USER
10769442,46484,5759,1789,ORD_USER
10754088,548,2001,2003,ORG_MAN
10351618,46573,6476,1471,ORD_USER
10693643,2112,6692,1758,ORG_MAN
10754090,540,2001,1500,ORD_USER
10754092,34123,2002,1751,ORD_USER
6987,38068,6870,1943,ORD_USER
10762123,37273,7908,1633,ORD_USER
6989,38077,7641,1611,ORD_USER
6990,38078,7286,1751,ORD_USER
6991,38080,7286,1751,ORD_USER
10762147,1142,7153,1547,ORD_USER
10739743,5,7409,1145,ORG_MAN
6994,38090,5279,1500,ORD_USER
10686299,209,6623,1584,ORG_MAN
10762153,35773,7154,1751,ORD_USER
6998,38099,6553,1943,ORD_USER
6999,38101,7704,1601,ORD_USER
10769444,21720,7059,1500,ORD_USER
7001,38115,4474,1633,ORD_USER
7002,38121,6553,1943,ORD_USER
7003,38124,6069,1500,ORD_USER
7004,38133,6553,1943,ORD_USER
10739745,5,1598,1145,ORG_MAN
10693645,25304,6692,1751,ORD_USER
7007,38140,7135,2065,ORD_USER
10769446,5444,6682,1751,ORD_USER
10693647,20391,6683,1751,ORD_USER
10739747,5,3179,1145,ORG_MAN
7011,38148,7704,1702,ORD_USER
10693649,25351,6680,1751,ORD_USER
10179381,38850,7277,1500,ORD_USER
10739749,5,481,1145,ORG_MAN
10739751,20420,7320,2002,ORD_USER
10693653,8784,6650,1751,ORD_USER
10769448,26861,7501,1768,ORG_MAN
10769450,26861,7058,1768,ORG_MAN
10769452,24219,5759,1789,ORD_USER
10693664,42268,6936,1467,ORD_USER
10693667,22440,5988,1754,ORD_USER
7023,38180,6989,1171,ORD_USER
10739753,34192,7320,1751,ORD_USER
10739755,16268,7320,1740,ORD_USER
10739759,8549,7320,1751,ORD_USER
10769460,17369,7058,1500,ORD_USER
10739761,18460,7320,1203,ORD_USER
10769462,24442,7839,2002,ORD_USER
7034,38216,7506,1500,ORD_USER
7035,38218,7575,1702,ORD_USER
7036,38221,7704,1702,ORD_USER
10769516,34326,7058,1500,ORD_USER
10739763,3060,7896,1783,ORG_MAN
7039,38237,6324,1547,ORD_USER
7041,38241,6537,2056,ORD_USER
7042,38244,6053,1882,ORD_USER
7044,38252,6537,2056,ORD_USER
10378280,46643,7251,1203,ORD_USER
10769518,45290,7059,1633,ORD_USER
7048,38263,7513,1500,ORD_USER
10378282,46645,7251,1751,ORD_USER
7051,38271,3591,1799,ORD_USER
7052,38272,7704,1702,ORD_USER
7053,38273,7257,1696,ORD_USER
7054,38279,7695,1702,ORD_USER
10378284,46644,7251,1203,ORD_USER
7056,38281,7698,1702,ORD_USER
10769522,46402,7925,1200,ORD_USER
10769534,16512,7839,2002,ORD_USER
10769536,46489,5759,1789,ORD_USER
7063,38313,5521,1171,ORD_USER
7072,38341,7014,1471,ORD_USER
7073,38344,4473,1751,ORD_USER
10378286,46639,7251,1203,ORD_USER
10034185,26482,7684,2002,ORD_USER
10378288,46641,7251,1203,ORD_USER
10034197,28052,7684,2002,ORD_USER
10034207,4049,7684,1203,ORD_USER
10378290,46642,7251,1203,ORD_USER
10378292,46640,7251,1203,ORD_USER
6970,38031,6537,2060,BUSINESS_MAN
6975,38037,3589,1617,BUSINESS_MAN
7076,38355,4197,1473,ORD_USER
10693656,29292,6674,1751,ORD_USER
10693659,36342,6921,1611,ORD_USER
10685510,44959,7577,1702,ORD_USER
7080,38370,7708,1702,ORD_USER
10754146,1457,2847,1787,ORG_MAN
7082,38383,7464,1943,ORD_USER
10754148,1457,2913,1787,ORG_MAN
7084,38387,7527,1943,ORD_USER
7086,38391,4198,1751,ORD_USER
7087,38396,7517,1943,ORD_USER
7088,38402,7704,1702,ORD_USER
7089,38406,6537,2056,ORD_USER
7090,38407,6870,1943,ORD_USER
10739765,356,2744,1394,ORD_USER
10739767,356,7845,1394,ORG_MAN
10693663,39756,6637,1751,ORD_USER
10739769,13569,400,1145,ORD_USER
10769480,38615,7925,1750,ORD_USER
10754150,1457,2651,1787,ORG_MAN
10754152,1457,7732,1787,ORG_MAN
7098,38435,7581,1702,ORD_USER
7099,38437,6242,1025,ORD_USER
10754154,1457,7733,1787,ORG_MAN
10769482,46139,7839,1467,ORD_USER
10754188,124,7762,1351,ORG_MAN
7103,38460,7518,1943,ORD_USER
7104,38462,7728,1633,ORD_USER
10754487,47173,7886,1942,ORD_USER
10769486,41999,7686,1751,ORD_USER
10769488,24970,7839,2002,ORD_USER
7111,38484,3589,1799,ORD_USER
10769490,45899,5759,1789,ORD_USER
7113,38496,7278,1751,ORD_USER
7114,38501,6553,1943,ORD_USER
10693683,37177,7520,1751,ORD_USER
7117,38508,7704,1702,ORD_USER
7118,38512,6324,1702,ORD_USER
10755268,46609,7836,1611,ORD_USER
7171,38719,7275,1768,BUSINESS_MAN
7121,38527,7827,1943,ORD_USER
7122,38530,7695,1702,ORD_USER
7123,38533,7064,1469,ORD_USER
7125,38537,7708,1702,ORD_USER
7126,38540,6276,1601,ORD_USER
10755623,47214,7876,1751,ORD_USER
7128,38543,7287,1471,ORD_USER
10755637,40287,5493,1799,ORD_USER
10755639,25892,7577,1702,ORD_USER
7172,38720,7212,1083,BUSINESS_MAN
7132,38564,4474,1751,ORD_USER
7133,38565,6476,1471,ORD_USER
10693685,164,6660,1547,ORD_USER
10693687,11898,6669,1752,ORD_USER
7138,38572,6242,1025,ORD_USER
7139,38573,6242,1025,ORD_USER
7140,38574,6242,1025,ORD_USER
7141,38575,6242,1025,ORD_USER
7142,38576,6242,1025,ORD_USER
10755645,43032,3592,1799,ORD_USER
7144,38588,6871,1942,ORD_USER
10693689,675,6659,1200,ORD_USER
7146,38595,7287,1471,ORD_USER
7147,38600,6236,2067,ORD_USER
7148,38601,2619,1171,ORD_USER
7149,38608,7582,1702,ORD_USER
10769492,7065,7839,2002,ORD_USER
10739779,2175,7320,1547,ORD_USER
10693691,21906,7520,1751,ORD_USER
10693693,30639,6692,1751,ORD_USER
10693695,12224,6691,1751,ORD_USER
10622193,46959,7694,1313,ORD_USER
10739781,22405,7720,1467,ORD_USER
10693697,8366,6681,1751,ORD_USER
7158,38674,7575,1702,ORD_USER
10693699,45637,6692,1751,ORD_USER
10739783,90,4882,1781,ORD_USER
10693749,1107,5975,1322,ORG_MAN
10622195,46956,7694,1313,ORD_USER
10622197,46964,7694,1313,ORD_USER
7166,38698,6324,1702,ORD_USER
7167,38702,6276,1702,ORD_USER
10693751,42788,7890,1764,ORD_USER
7169,38705,4474,1751,ORD_USER
10739785,181,7320,1322,ORG_MAN
7173,38723,7582,1702,ORD_USER
10693753,24562,7892,1791,ORG_MAN
10622201,46957,7694,1313,ORD_USER
7177,38733,7518,1943,ORD_USER
10693757,36527,7891,1751,ORD_USER
7179,38737,7582,1702,ORD_USER
7180,38738,7704,1702,ORD_USER
10739787,22491,7320,1547,ORD_USER
10034222,26147,7684,2002,ORD_USER
10757637,495,7785,1351,ORG_MAN
10769498,43333,5759,1789,ORD_USER
10754504,46590,3904,2052,ORD_USER
7184,38744,7010,1203,ORD_USER
7186,38749,7715,1171,ORD_USER
7187,38751,6538,1943,ORD_USER
10739789,45676,7320,1751,ORD_USER
7190,38761,2155,1804,ORD_USER
10693660,33640,6674,1752,ORD_USER
7192,38764,7585,1702,ORD_USER
7193,38771,7274,1471,ORD_USER
7194,38772,6236,1794,ORD_USER
10539043,46834,7695,1753,ORD_USER
7196,38774,6978,1152,ORD_USER
7197,38775,7517,1943,ORD_USER
7198,38777,6553,1943,ORD_USER
7199,38778,7585,1702,ORD_USER
7200,38785,7277,1471,ORD_USER
7201,38788,7273,1471,ORD_USER
7202,38789,7277,1471,ORD_USER
10739791,110,2744,2029,ORD_USER
10539045,46835,7251,1203,ORD_USER
7217,38859,7702,1768,BUSINESS_MAN
10693713,22426,6692,1751,ORD_USER
7208,38808,7702,1702,ORD_USER
10769500,26287,7059,1500,ORD_USER
10769502,46704,7924,1500,ORD_USER
7211,38843,7704,1702,ORD_USER
10739793,110,3757,2029,ORG_MAN
7214,38854,6324,1702,ORD_USER
7215,38855,3181,1799,ORD_USER
7216,38858,6324,1751,ORD_USER
10739795,110,3758,2029,ORG_MAN
7219,38869,6553,1943,ORD_USER
10686389,22830,7541,1471,ORD_USER
10686391,21166,6941,1750,ORD_USER
10739797,43484,7320,2002,ORD_USER
7223,38886,7257,1696,ORD_USER
10739799,37112,7320,1751,ORD_USER
7226,38900,7676,1200,ORD_USER
10749657,39119,4476,1751,ORD_USER
10693715,7995,6674,1752,ORD_USER
7229,38906,7703,1696,ORD_USER
7230,38907,7703,1696,ORD_USER
7231,38910,6324,1702,ORD_USER
10686413,21705,6665,1203,ORD_USER
7233,38915,7277,1471,ORD_USER
10179612,40301,5522,1500,ORD_USER
7236,38925,7699,1702,ORD_USER
7237,38928,7287,1471,ORD_USER
7238,38929,3590,1799,ORD_USER
10693717,42844,6674,1752,ORD_USER
7240,38933,6065,1152,ORD_USER
7241,38936,6065,1152,ORD_USER
7242,38937,7582,1702,ORD_USER
7243,38938,7273,1471,ORD_USER
7244,38939,3907,1611,ORD_USER
7245,38940,5261,1601,ORD_USER
10755647,31089,5493,1800,ORG_MAN
7247,38942,7575,1702,ORD_USER
10769504,46161,5759,1789,ORD_USER
10749659,39240,3518,1633,ORD_USER
7250,38947,7273,1471,ORD_USER
10769506,31597,6278,1471,ORD_USER
7252,38955,7574,1601,ORD_USER
7253,38959,7568,1751,ORD_USER
10693719,42847,6692,1751,ORD_USER
10769508,22819,7686,1751,ORD_USER
10749753,12303,6197,1751,ORD_USER
7257,38971,7283,1471,ORD_USER
10769510,22048,6278,1500,ORD_USER
10686505,315,6556,1500,ORD_USER
10769512,43087,5759,1789,ORD_USER
10769514,34137,7686,1751,ORD_USER
10749783,12808,5696,2002,ORD_USER
7265,38987,7279,1471,ORD_USER
7266,38993,7464,1943,ORD_USER
7267,38997,7704,1702,ORD_USER
7268,39000,7279,1471,ORD_USER
10749785,1583,2433,1351,ORG_MAN
7270,39009,7575,1702,ORD_USER
10749787,1583,7771,1351,ORG_MAN
7272,39023,7695,1702,ORD_USER
7273,39026,7363,1751,ORD_USER
10693721,25343,6683,1751,ORD_USER
7275,39034,7704,1702,ORD_USER
7276,39037,7135,2065,ORD_USER
10693723,31387,6690,1751,ORD_USER
10749789,25678,3518,1171,ORD_USER
7279,39045,7740,1471,ORD_USER
7280,39049,7674,1200,ORD_USER
10769528,16582,7839,2002,ORD_USER
7282,39058,5402,1789,ORD_USER
10693725,36914,6691,1751,ORD_USER
10693727,5716,6690,1758,ORG_MAN
10693729,268,6674,1758,ORG_MAN
10693731,39754,6690,1751,ORD_USER
10241845,46282,7843,1001,ORD_USER
7288,39069,4989,1152,ORD_USER
10693669,34583,5988,1754,ORD_USER
10769524,47171,7924,1313,ORD_USER
10693671,35859,6936,1751,ORD_USER
10536229,46264,7257,1696,ORD_USER
10539047,30513,3976,1471,ORD_USER
7316,39139,7562,1768,BUSINESS_MAN
7295,39085,7699,1702,ORD_USER
7296,39087,7704,1702,ORD_USER
10693673,29764,7520,1751,ORD_USER
7298,39097,4473,1751,ORD_USER
7317,39139,7588,1768,BUSINESS_MAN
7318,39139,7701,1768,BUSINESS_MAN
10179648,10707,6553,1768,BUSINESS_MAN
10693789,8609,5971,1465,ORD_USER
10686343,21751,4400,1751,ORD_USER
10693791,19227,6727,1751,ORD_USER
10769526,41145,5758,1789,ORD_USER
10769552,30605,7838,1751,ORD_USER
10755649,40170,5494,1799,ORD_USER
7309,39125,6276,1751,ORD_USER
7349,39217,7643,1768,BUSINESS_MAN
7311,39129,6324,1467,ORD_USER
10693793,39811,6727,1467,ORD_USER
10015948,45016,7585,1702,ORD_USER
7314,39136,6870,1943,ORD_USER
7315,39137,7464,1943,ORD_USER
7320,39143,7704,1702,ORD_USER
10693795,13491,6067,1465,ORD_USER
10769566,10351,7686,1467,ORD_USER
10693797,225,6382,1768,ORG_MAN
7325,39159,6553,1943,ORD_USER
7326,39162,3592,2070,ORD_USER
10179608,39958,7269,1500,ORD_USER
7328,39169,5279,1500,ORD_USER
7329,39171,7585,1702,ORD_USER
7330,39174,4473,1500,ORD_USER
10769568,41288,7924,1467,ORD_USER
10769572,44777,7924,1467,ORD_USER
10769574,45495,7925,1200,ORD_USER
10769576,47105,7924,1313,ORD_USER
10769578,46916,7924,1751,ORD_USER
7338,39196,3592,2070,ORD_USER
10769586,24067,7839,2002,ORD_USER
10688922,36926,6419,1471,ORD_USER
7341,39208,6324,1702,ORD_USER
7342,39209,5261,1601,ORD_USER
10769625,31068,5759,1791,ORG_MAN
7344,39211,7708,1702,ORD_USER
7345,39212,7696,1702,ORD_USER
7346,39213,7695,1702,ORD_USER
7347,39214,7698,1702,ORD_USER
7348,39215,7696,1702,ORD_USER
10688924,36934,7521,1751,ORD_USER
10778301,45440,7423,1767,ORD_USER
10778497,43110,7423,1751,ORD_USER
10688940,42805,6552,1471,ORD_USER
10778499,46063,7423,1764,ORD_USER
10179665,41528,4473,1500,ORD_USER
10778501,40165,7423,1467,ORD_USER
10688944,42817,6554,1471,ORD_USER
10778503,44814,7423,1171,ORD_USER
10778505,47222,7423,1473,ORD_USER
10688946,31028,7099,1467,ORD_USER
10778508,42964,7423,1751,ORD_USER
10778511,44015,7423,1469,ORD_USER
10778513,46029,7423,1754,ORD_USER
10693803,17640,6067,1465,ORD_USER
7366,39253,7257,1551,ORD_USER
7367,39254,6236,1794,ORD_USER
10693841,31869,6420,1471,ORD_USER
7372,39279,3590,1799,ORD_USER
7373,39283,7722,1171,ORD_USER
7374,39286,7286,1751,ORD_USER
7375,39288,7704,1702,ORD_USER
7378,39303,7689,1750,ORD_USER
7379,39304,6324,1702,ORD_USER
7380,39306,7704,1702,ORD_USER
7382,39317,7704,1702,ORD_USER
10737820,433,4090,1611,ORD_USER
10778567,44677,7929,1171,ORD_USER
7386,39326,6040,1842,ORD_USER
7387,39328,6276,1702,ORD_USER
10737847,529,4917,1748,ORG_MAN
10737849,529,7710,1748,ORG_MAN
10622207,46958,7694,1313,ORD_USER
10622210,46961,2618,1313,ORD_USER
10737851,569,7360,1200,ORD_USER
10088319,46147,7251,1751,ORD_USER
10088322,46146,7251,1751,ORD_USER
10088325,46144,7251,1751,ORD_USER
10738049,45783,6398,1203,ORD_USER
10738055,46352,7334,1035,ORD_USER
7395,39359,7700,1702,ORD_USER
10755302,43,5494,1805,ORG_MAN
10755304,43,5489,1805,ORG_MAN
7398,39364,7722,1633,ORD_USER
7399,39366,7728,1633,ORD_USER
7400,39370,7700,1702,ORD_USER
7401,39373,6276,1611,ORD_USER
7434,39498,5400,1789,BUSINESS_MAN
10536231,45835,7645,1751,ORD_USER
10755306,43,2155,1805,ORG_MAN
7411,39413,7741,1943,ORD_USER
10739801,31215,7320,1467,ORD_USER
10693676,8460,6660,1547,ORD_USER
7418,39433,7699,1702,ORD_USER
7419,39438,6550,1471,ORD_USER
7422,39450,6523,1943,ORD_USER
10686349,21761,4400,1751,ORD_USER
7427,39464,7704,1702,ORD_USER
7428,39465,7295,1745,ORD_USER
7429,39467,7512,1500,ORD_USER
7432,39488,5279,1500,ORD_USER
7433,39497,7723,1469,ORD_USER
7435,39499,7728,1633,ORD_USER
7436,39501,7466,1203,ORD_USER
7438,39503,7701,1702,ORD_USER
7440,39506,4473,1633,ORD_USER
10686357,22621,6664,1203,ORD_USER
10693701,45083,6697,1467,ORD_USER
10739809,10129,7320,2002,ORD_USER
10739811,45283,7843,1152,ORD_USER
10739813,37222,7320,1751,ORD_USER
7447,39518,7704,1702,ORD_USER
7448,39519,7257,1551,ORD_USER
10686754,13664,6927,1764,ORD_USER
10693763,12230,3880,1131,ORD_USER
10740062,46491,7714,1633,ORD_USER
10769542,24261,7838,1751,ORD_USER
10769544,26514,7648,1546,ORD_USER
7455,39545,7722,2002,ORD_USER
10740064,46488,7706,2078,ORD_USER
10740066,45763,7719,1633,ORD_USER
10769546,25737,7686,1751,ORD_USER
7460,39552,7591,1601,ORD_USER
7462,39556,6276,1702,ORD_USER
10686792,14577,7521,1751,ORD_USER
7466,39571,7575,1702,ORD_USER
10693769,30,2906,1439,ORD_USER
7470,39581,4474,1751,ORD_USER
7471,39591,7593,1702,ORD_USER
7472,39596,6324,1547,ORD_USER
7474,39598,7287,1471,ORD_USER
10686805,14606,7533,1465,ORD_USER
7476,39601,7585,1702,ORD_USER
7477,39602,6276,1633,ORD_USER
10686892,16493,6554,1471,ORD_USER
7480,39608,7575,1702,ORD_USER
10687001,1431,6415,1471,ORD_USER
10693773,30,5498,1439,ORG_MAN
10693775,30,2639,1439,ORG_MAN
10257943,46411,7251,1751,ORD_USER
10749671,20964,3515,1500,ORD_USER
10693778,30,3183,1439,ORG_MAN
10693781,30,7411,1439,ORG_MAN
10693783,30,2638,1439,ORG_MAN
10693785,21363,6727,1751,ORD_USER
10693787,42859,6727,1751,ORD_USER
3371,22131,7479,1392,BUSINESS_MAN
3372,22131,7502,1392,BUSINESS_MAN
3379,22164,5279,1392,BUSINESS_MAN
3386,22207,7514,1768,BUSINESS_MAN
10749687,1501,6764,1758,ORG_MAN
3456,22650,7504,1392,BUSINESS_MAN
3457,22650,7516,1392,BUSINESS_MAN
10252647,112,2617,2035,BUSINESS_MAN
10252649,112,2853,2035,BUSINESS_MAN
10252651,112,2854,2035,BUSINESS_MAN
10252653,112,4267,2035,BUSINESS_MAN
10252655,112,7125,2035,BUSINESS_MAN
10749900,34460,3515,1633,ORD_USER
10749902,34640,2013,1751,ORD_USER
10693703,7259,7889,1751,ORD_USER
10693705,6582,6680,1751,ORD_USER
10755396,469,6481,2003,ORG_MAN
10257949,43293,6475,1942,ORD_USER
7506,39670,4803,1767,ORD_USER
10693707,37259,6681,1751,ORD_USER
10257951,46366,6476,1942,ORD_USER
7510,39682,7645,1547,ORD_USER
7511,39683,7708,1702,ORD_USER
7512,39684,7256,1696,ORD_USER
10686363,22671,6942,1768,ORG_MAN
7515,39688,7699,1702,ORD_USER
10543307,201,7328,1537,ORG_MAN
10543309,201,7337,1537,ORG_MAN
10543311,201,7313,1537,ORG_MAN
10693709,42922,7889,1751,ORD_USER
10686815,7599,6554,1471,ORD_USER
10693711,45596,6697,1467,ORD_USER
10749704,12274,6772,2002,ORD_USER
10693739,20694,6921,1611,ORD_USER
10693741,46854,7892,1313,ORD_USER
7530,39717,4784,1471,ORD_USER
7532,39719,7519,1203,ORD_USER
10693743,29148,2445,1791,ORD_USER
10769548,34380,5758,1789,ORD_USER
10769550,43404,7924,1751,ORD_USER
7536,39728,4782,1471,ORD_USER
10693745,29148,7893,1791,ORG_MAN
7539,39731,6658,1752,ORD_USER
7540,39732,6693,1751,ORD_USER
10769580,23659,7839,2002,ORD_USER
10693761,21436,5971,1750,ORD_USER
10686819,7901,6419,1889,ORD_USER
10152365,46219,7251,1751,ORD_USER
10694127,8298,5988,1758,ORG_MAN
10769584,32459,7059,1500,ORD_USER
10769612,46253,7924,1756,ORD_USER
10757730,16258,7156,1754,ORD_USER
10757732,26753,7156,1754,ORD_USER
10769614,33224,7838,1751,ORD_USER
10757734,24497,7156,1467,ORD_USER
10749805,21052,2032,1500,ORD_USER
7556,39749,3818,1751,ORD_USER
10769618,30292,7897,2047,ORG_MAN
10757736,25235,7156,1467,ORD_USER
7559,39752,6476,1471,ORD_USER
10757738,29373,7156,1754,ORD_USER
7562,39755,6057,1471,ORD_USER
10737965,28746,7442,1469,ORD_USER
10737967,45986,7446,1751,ORD_USER
7565,39759,6057,1471,ORD_USER
7566,39760,6671,1752,ORD_USER
10757740,31855,7156,1467,ORD_USER
10757746,36171,6158,1746,ORD_USER
10749858,1675,5440,2002,ORD_USER
7571,39769,4899,1471,ORD_USER
10778311,42414,7528,1751,ORD_USER
10749878,14579,6197,1751,ORD_USER
10778313,46892,7423,1793,ORD_USER
10778315,43623,7528,1171,ORD_USER
10778317,45428,7423,1764,ORD_USER
7577,39776,7013,1471,ORD_USER
10778319,45386,7423,1751,ORD_USER
10778323,45310,7528,1469,ORD_USER
7582,39781,7025,1203,ORD_USER
10778325,46985,7423,1633,ORD_USER
7584,39783,7745,1471,ORD_USER
7585,39785,6057,1471,ORD_USER
10778327,43809,7427,1702,ORD_USER
10778353,45433,7423,1633,ORD_USER
7588,39790,7013,1471,ORD_USER
10778355,45326,7427,1702,ORD_USER
10778393,42453,7423,1471,ORD_USER
10778395,41996,7423,1471,ORD_USER
10778397,44060,7423,1471,ORD_USER
10778399,44912,7423,1171,ORD_USER
7594,39798,6057,1471,ORD_USER
10778401,45793,7423,1500,ORD_USER
10778403,41943,7423,1751,ORD_USER
10778405,45554,7423,1751,ORD_USER
7598,39802,7260,1203,ORD_USER
7599,39806,6694,1751,ORD_USER
7600,39807,6523,1471,ORD_USER
7601,39808,6476,1471,ORD_USER
10778407,46043,7423,1751,ORD_USER
10686930,934,7532,1500,ORD_USER
10778409,45874,7423,1471,ORD_USER
10778411,40305,7423,1467,ORD_USER
10778793,45454,7423,1739,ORD_USER
7608,39818,6675,1751,ORD_USER
6901873354475185,123,3821,1537,BUSINESS_MAN
10543529,37813,6009,1842,ORD_USER
10769553,22060,5759,1789,ORD_USER
10686379,22714,6938,1751,ORD_USER
10693737,18098,6936,1751,ORD_USER
10693777,10065,6727,1758,ORG_MAN
7616,39828,7746,1471,ORD_USER
10152367,46222,7251,1751,ORD_USER
10693805,45585,6424,1471,ORD_USER
7620,39833,6671,1752,ORD_USER
10693809,45600,6415,1471,ORD_USER
10686381,22373,7541,1471,ORD_USER
7625,39838,7010,1203,ORD_USER
